author_adjlist,author_metis,verified,activity,defaultprofile,userurl,hashtag,tweeturl,mentions,media,retweets
6041901       ,1600        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
4137013       ,7135        ,0       ,1       ,1             ,0      ,1      ,0       ,0       ,0    ,1
6041901       ,1600        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
6041901       ,1600        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,1
4272018       ,991         ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
6041901       ,1600        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,1
5780014       ,7023        ,0       ,0       ,0             ,0      ,0      ,1       ,0       ,0    ,0
6244880       ,6666        ,0       ,0       ,0             ,0      ,1      ,1       ,0       ,0    ,10
7351389       ,7125        ,0       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,1
6041901       ,1600        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
7287803       ,4466        ,0       ,0       ,0             ,0      ,1      ,1       ,1       ,0    ,0
9042606       ,317         ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,1    ,1
4277358       ,6551        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,15
6041901       ,1600        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
6041901       ,1600        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
2762543       ,7070        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,0
9129675       ,413         ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,0
2775425       ,6747        ,0       ,0       ,1             ,1      ,1      ,1       ,1       ,1    ,0
2775425       ,6747        ,0       ,0       ,1             ,1      ,1      ,1       ,1       ,1    ,2
2161334       ,6188        ,0       ,0       ,1             ,1      ,1      ,1       ,1       ,0    ,0
5758687       ,4624        ,0       ,0       ,0             ,0      ,1      ,1       ,0       ,0    ,0
8454307       ,4089        ,0       ,0       ,1             ,1      ,1      ,1       ,1       ,0    ,3
5134461       ,7048        ,0       ,1       ,0             ,0      ,0      ,0       ,0       ,1    ,0
3602141       ,2571        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
4454615       ,3775        ,0       ,0       ,1             ,1      ,0      ,1       ,0       ,0    ,0
2359176       ,7077        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
1300275       ,5217        ,0       ,0       ,1             ,1      ,1      ,1       ,1       ,1    ,1
6606519       ,1975        ,0       ,1       ,0             ,0      ,1      ,1       ,0       ,0    ,0
8454307       ,4089        ,0       ,0       ,1             ,1      ,1      ,1       ,0       ,0    ,0
6626839       ,7104        ,0       ,0       ,0             ,1      ,1      ,1       ,1       ,1    ,0
4277358       ,6551        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,19
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,1    ,5
8804593       ,5658        ,1       ,0       ,0             ,0      ,1      ,1       ,0       ,0    ,0
6796415       ,152         ,0       ,0       ,0             ,1      ,1      ,1       ,1       ,0    ,1
8356876       ,3871        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,1    ,14
6244880       ,6666        ,0       ,0       ,0             ,0      ,1      ,1       ,1       ,1    ,0
9042606       ,317         ,0       ,1       ,1             ,0      ,1      ,0       ,0       ,0    ,21
9182959       ,7569        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,1    ,0
8660612       ,4150        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,1
8454307       ,4089        ,0       ,0       ,1             ,1      ,1      ,1       ,0       ,0    ,1
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,1    ,4
7092058       ,4050        ,0       ,0       ,0             ,1      ,0      ,1       ,1       ,0    ,0
345299        ,3526        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,2
7351389       ,7125        ,0       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,1    ,1
345299        ,3526        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,7
7032258       ,2396        ,1       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,9
4325880       ,1584        ,0       ,0       ,0             ,0      ,0      ,1       ,1       ,0    ,0
6192460       ,4099        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,1    ,8
4151127       ,7584        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,1    ,0
1541437       ,5758        ,0       ,0       ,1             ,1      ,0      ,0       ,1       ,0    ,0
8454307       ,4089        ,0       ,0       ,1             ,1      ,1      ,1       ,0       ,0    ,2
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,1    ,4
8634730       ,1245        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,1    ,18
6163555       ,160         ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,1    ,0
9090865       ,7287        ,0       ,1       ,1             ,0      ,0      ,1       ,0       ,0    ,3
7848752       ,811         ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
6244880       ,6666        ,0       ,0       ,0             ,0      ,1      ,1       ,1       ,1    ,1
478775        ,7875        ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,0    ,0
5355469       ,7098        ,0       ,0       ,0             ,0      ,0      ,1       ,1       ,0    ,0
6271319       ,2583        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,2
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,1       ,1       ,0    ,5
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,3
1427380       ,4224        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,1    ,2
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,2
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,2
4482230       ,6932        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,1    ,1
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,1
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,1
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,2
3013640       ,6231        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,4
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,12
8051890       ,771         ,0       ,1       ,1             ,1      ,1      ,0       ,1       ,0    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,3
3013640       ,6231        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,4
6547843       ,1652        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
1181056       ,5313        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,0
7283197       ,1408        ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,1    ,0
2022416       ,758         ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,0    ,0
7254391       ,369         ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,1    ,0
7392262       ,7582        ,0       ,1       ,1             ,0      ,0      ,0       ,0       ,0    ,0
6472251       ,7375        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,4
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,1    ,25
883644        ,4710        ,0       ,1       ,0             ,1      ,0      ,1       ,0       ,0    ,0
7312343       ,4661        ,0       ,1       ,0             ,1      ,0      ,0       ,1       ,0    ,91
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,1    ,34
1359623       ,2058        ,0       ,0       ,1             ,0      ,0      ,1       ,0       ,0    ,1
4386803       ,8128        ,0       ,1       ,1             ,1      ,0      ,0       ,1       ,0    ,2
18049         ,8381        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
1167341       ,3917        ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,1    ,0
551416        ,4893        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,1    ,2
6041901       ,1600        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
1512646       ,3370        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,0
9042606       ,317         ,0       ,1       ,1             ,0      ,1      ,0       ,0       ,0    ,5
1479200       ,6272        ,0       ,0       ,1             ,0      ,0      ,1       ,1       ,0    ,4
3821868       ,5914        ,0       ,1       ,0             ,0      ,0      ,0       ,0       ,0    ,1
4210655       ,5243        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,15
3427316       ,2359        ,1       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,59
9228249       ,4154        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,0
4454615       ,3775        ,0       ,0       ,1             ,1      ,0      ,1       ,0       ,0    ,0
2950612       ,7968        ,0       ,1       ,0             ,0      ,0      ,1       ,0       ,0    ,0
1678447       ,1664        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,8
5971643       ,709         ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,1    ,3
5295730       ,5583        ,0       ,1       ,0             ,1      ,0      ,1       ,0       ,0    ,1
8416432       ,6922        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,2
1614881       ,4771        ,0       ,0       ,1             ,0      ,1      ,1       ,1       ,0    ,0
255133        ,4342        ,0       ,0       ,0             ,0      ,1      ,1       ,1       ,0    ,0
4449242       ,2905        ,0       ,0       ,0             ,1      ,0      ,1       ,0       ,0    ,0
5501980       ,2840        ,0       ,1       ,0             ,0      ,1      ,1       ,1       ,0    ,0
3975613       ,1072        ,0       ,0       ,1             ,0      ,1      ,1       ,0       ,1    ,0
2282795       ,7640        ,0       ,0       ,0             ,1      ,0      ,1       ,0       ,0    ,0
894087        ,3854        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,1    ,11
7283197       ,1408        ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,1    ,0
4804035       ,6427        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,1    ,0
2447135       ,8375        ,0       ,1       ,1             ,0      ,0      ,1       ,0       ,0    ,0
987411        ,2109        ,0       ,1       ,0             ,1      ,1      ,1       ,0       ,0    ,0
5450206       ,517         ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
820600        ,3764        ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,1    ,22
904670        ,4524        ,0       ,0       ,1             ,0      ,0      ,1       ,0       ,0    ,0
7283197       ,1408        ,0       ,1       ,1             ,0      ,1      ,0       ,0       ,1    ,0
3546565       ,4882        ,0       ,1       ,1             ,1      ,1      ,0       ,0       ,0    ,1
4454615       ,3775        ,0       ,0       ,1             ,1      ,1      ,1       ,0       ,0    ,0
2466554       ,5365        ,0       ,1       ,0             ,1      ,0      ,1       ,0       ,0    ,0
79682         ,6047        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
4060540       ,5228        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,0
811477        ,5019        ,0       ,0       ,1             ,1      ,0      ,0       ,1       ,1    ,5
2069724       ,2030        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,3
8689073       ,7557        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,1    ,40
8493051       ,6988        ,0       ,1       ,1             ,0      ,0      ,0       ,0       ,0    ,0
1311963       ,2219        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
8815457       ,763         ,0       ,1       ,1             ,0      ,0      ,0       ,1       ,1    ,0
3441773       ,7858        ,0       ,1       ,0             ,0      ,0      ,0       ,0       ,0    ,12
6168642       ,3819        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,1    ,0
3995409       ,5487        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,1    ,3
9228249       ,4154        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
6244880       ,6666        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,1    ,1
4034430       ,1760        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,23
1042193       ,5542        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,0
6819088       ,5012        ,0       ,0       ,0             ,1      ,0      ,1       ,1       ,0    ,60
9228249       ,4154        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,1
9228249       ,4154        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,1
5182673       ,5352        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
4271039       ,7378        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,1
7183992       ,1721        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,1    ,0
4515113       ,744         ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,7
4103620       ,347         ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,1    ,0
9039504       ,7527        ,0       ,0       ,0             ,1      ,1      ,1       ,1       ,1    ,0
6742748       ,5501        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,0
8465350       ,3782        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
3968820       ,7136        ,0       ,0       ,0             ,0      ,0      ,0       ,0       ,0    ,0
6685503       ,2952        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,0
8778144       ,5131        ,1       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,14
2958339       ,5155        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
9039504       ,7527        ,0       ,0       ,0             ,1      ,1      ,1       ,1       ,1    ,0
9239412       ,3466        ,0       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,0
2473761       ,6609        ,0       ,1       ,0             ,0      ,0      ,1       ,0       ,0    ,0
3013640       ,6231        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,4
4372399       ,2213        ,0       ,0       ,0             ,1      ,0      ,1       ,1       ,0    ,0
3013640       ,6231        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,4
1559022       ,5671        ,0       ,0       ,0             ,0      ,0      ,1       ,1       ,0    ,8
853122        ,2016        ,0       ,0       ,1             ,1      ,0      ,0       ,0       ,0    ,0
1949875       ,2944        ,0       ,1       ,0             ,0      ,0      ,0       ,0       ,0    ,2
3348312       ,3235        ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,1
47576         ,1554        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
4177468       ,4916        ,1       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,4
3742666       ,1176        ,0       ,1       ,0             ,0      ,0      ,0       ,0       ,0    ,3
1721987       ,679         ,0       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,0
4992239       ,2795        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
6041901       ,1600        ,0       ,0       ,1             ,0      ,0      ,0       ,0       ,0    ,0
509329        ,50          ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
1269280       ,2206        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,1    ,90
9070837       ,2591        ,0       ,1       ,0             ,0      ,0      ,0       ,1       ,0    ,43
584110        ,22          ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,0
4910818       ,2320        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,0    ,1
584110        ,22          ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,0
4155335       ,6904        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
3013640       ,6231        ,0       ,1       ,0             ,0      ,1      ,1       ,0       ,0    ,4
3837728       ,7134        ,0       ,1       ,1             ,0      ,0      ,0       ,1       ,1    ,1
7778358       ,366         ,0       ,0       ,1             ,1      ,1      ,1       ,0       ,1    ,0
7740171       ,4671        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
6107036       ,8066        ,0       ,0       ,1             ,1      ,1      ,0       ,0       ,0    ,0
8437691       ,7041        ,1       ,1       ,0             ,1      ,0      ,0       ,1       ,1    ,17
3030359       ,2667        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
2190067       ,4422        ,0       ,1       ,1             ,0      ,1      ,0       ,0       ,0    ,0
1033862       ,4936        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,4
2352582       ,3609        ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,0
6688983       ,312         ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,0
895470        ,8285        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
2232753       ,5945        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
3007716       ,5372        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
3514329       ,227         ,0       ,0       ,0             ,0      ,0      ,0       ,0       ,0    ,0
6807971       ,1651        ,0       ,0       ,0             ,0      ,1      ,1       ,0       ,0    ,3
6148367       ,2330        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
5495550       ,4155        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
8028668       ,6405        ,0       ,0       ,0             ,0      ,1      ,1       ,1       ,0    ,0
1219847       ,90          ,0       ,0       ,1             ,1      ,0      ,0       ,0       ,0    ,0
2762543       ,7070        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,2
7632982       ,7405        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
7494928       ,4472        ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,0    ,0
345299        ,3526        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,51
8208524       ,7865        ,0       ,0       ,0             ,1      ,0      ,1       ,1       ,1    ,6
660344        ,3869        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,2
8405450       ,5027        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
4503464       ,475         ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,1    ,0
6884157       ,442         ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
7696022       ,8242        ,0       ,1       ,1             ,1      ,1      ,0       ,0       ,1    ,0
5144982       ,200         ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
3818477       ,6547        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,0
7693071       ,1230        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,1    ,0
252015        ,7260        ,0       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,2
5635528       ,1928        ,0       ,0       ,1             ,0      ,0      ,0       ,0       ,0    ,0
3638663       ,2843        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
3037056       ,5805        ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,1    ,0
4633622       ,6512        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
643735        ,6662        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,0
8510134       ,3817        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,1
4809569       ,4947        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
7749593       ,1979        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
4778209       ,6106        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,1
1629981       ,6112        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,16
5476845       ,1009        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,1    ,0
7506500       ,7266        ,0       ,1       ,0             ,0      ,0      ,1       ,0       ,0    ,0
8751752       ,5792        ,0       ,1       ,0             ,1      ,1      ,0       ,0       ,0    ,4
6590105       ,6670        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
6738812       ,3025        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,0
7283197       ,1408        ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,1    ,0
7283197       ,1408        ,0       ,1       ,1             ,0      ,1      ,0       ,0       ,1    ,0
4992239       ,2795        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
6991782       ,6005        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,0
1135663       ,7327        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
5499419       ,5514        ,0       ,0       ,1             ,0      ,0      ,0       ,0       ,0    ,1
5758228       ,2421        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,0
8440616       ,3345        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,1    ,0
23760         ,878         ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
976822        ,1645        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,1    ,6
2145092       ,2784        ,0       ,1       ,0             ,1      ,1      ,1       ,0       ,0    ,8
3170683       ,3617        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,1
2145092       ,2784        ,0       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,9
448125        ,7477        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
5871997       ,4484        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,37
2145092       ,2784        ,0       ,1       ,0             ,1      ,1      ,1       ,1       ,0    ,8
4711111       ,1449        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
5871997       ,4484        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,10
7319539       ,1400        ,0       ,1       ,1             ,1      ,0      ,0       ,0       ,0    ,0
6118047       ,4973        ,0       ,0       ,1             ,0      ,1      ,1       ,1       ,0    ,0
6208090       ,5690        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,1
5499419       ,5514        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,0    ,0
5871997       ,4484        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,26
4209020       ,6826        ,0       ,0       ,0             ,1      ,0      ,0       ,1       ,0    ,0
2135780       ,8309        ,0       ,1       ,1             ,0      ,1      ,0       ,1       ,0    ,0
2570418       ,2731        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,0    ,1
6530465       ,5353        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,0    ,0
3089090       ,2364        ,1       ,0       ,0             ,1      ,0      ,0       ,1       ,1    ,1
658730        ,4126        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
5844393       ,2096        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
5626050       ,7148        ,0       ,0       ,0             ,1      ,0      ,0       ,0       ,1    ,2
7581263       ,4256        ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,0    ,0
2108514       ,2044        ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,1    ,0
4393545       ,1824        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,1    ,0
1695905       ,1082        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,2
1892358       ,7128        ,1       ,0       ,0             ,1      ,1      ,1       ,1       ,0    ,2
5437360       ,260         ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,0
1587826       ,2846        ,1       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,2
5437360       ,260         ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,0
6825630       ,6794        ,0       ,1       ,0             ,0      ,1      ,0       ,1       ,0    ,0
5612894       ,4246        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,0
1964947       ,8149        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,1
7763238       ,7796        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,1    ,0
683116        ,5857        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
4525795       ,3682        ,0       ,1       ,0             ,1      ,1      ,0       ,1       ,0    ,0
7283197       ,1408        ,0       ,1       ,1             ,0      ,1      ,0       ,0       ,1    ,1
336853        ,4965        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,1
252015        ,7260        ,0       ,1       ,0             ,1      ,0      ,0       ,1       ,1    ,1
2688277       ,4868        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
7627178       ,8323        ,0       ,0       ,1             ,0      ,1      ,0       ,1       ,1    ,0
5546984       ,4807        ,1       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
2146102       ,3433        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,1
9199286       ,4336        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,1    ,42
8923457       ,438         ,1       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,0
6041901       ,1600        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
6965954       ,7524        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,2
4628250       ,4998        ,0       ,1       ,1             ,0      ,0      ,0       ,0       ,0    ,0
5844393       ,2096        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
565795        ,1532        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,1
1769618       ,329         ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,0
2860373       ,4693        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
5557763       ,1056        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
605033        ,2939        ,0       ,1       ,0             ,0      ,1      ,0       ,0       ,0    ,0
638317        ,2451        ,0       ,0       ,0             ,0      ,0      ,0       ,1       ,0    ,0
8444803       ,6207        ,0       ,0       ,1             ,1      ,1      ,0       ,1       ,0    ,0
4402192       ,7733        ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
8179667       ,4167        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
7283197       ,1408        ,0       ,1       ,1             ,0      ,1      ,0       ,0       ,1    ,0
6271319       ,2583        ,0       ,0       ,0             ,1      ,1      ,0       ,1       ,1    ,3
3944145       ,8059        ,0       ,0       ,0             ,1      ,1      ,0       ,0       ,0    ,0
8495226       ,4571        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
5812831       ,6367        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,2
7283197       ,1408        ,0       ,1       ,1             ,0      ,1      ,0       ,0       ,1    ,0
2240889       ,5656        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
7415881       ,4516        ,0       ,0       ,1             ,0      ,0      ,0       ,0       ,0    ,0
5443044       ,92          ,0       ,0       ,0             ,0      ,0      ,0       ,0       ,0    ,0
8738102       ,2260        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,1
9199286       ,4336        ,0       ,0       ,0             ,1      ,1      ,1       ,0       ,1    ,6
7764310       ,7987        ,0       ,0       ,0             ,1      ,0      ,1       ,1       ,0    ,1
4633622       ,6512        ,0       ,0       ,1             ,0      ,0      ,0       ,1       ,0    ,0
7827704       ,4906        ,1       ,0       ,0             ,1      ,1      ,0       ,0       ,1    ,0
5720152       ,1615        ,0       ,0       ,0             ,0      ,1      ,0       ,0       ,0    ,0
1889657       ,297         ,0       ,0       ,1             ,0      ,1      ,0       ,0       ,0    ,0
5720152       ,1615        ,0       ,0       ,0             ,0      ,1      ,0       ,1       ,0    ,0
692575        ,2536        ,0       ,1       ,1             ,0      ,0      ,0       ,1       ,0    ,5
