jobid,filename,file,mpi_size,code_version,runid,graph,metis_zero_based,tweets,stats,params,discount,corr,source_map,indir,outdir,features,sources,samples,epsilon,max_depth,max_nodes,sample_split,seed,command,topic,setuptime,cfeatures,csources,csamples,mae_retweet_probability,mae_mean_retweets,mape_retweet_probability,mape_mean_retweets,runtime,totaltime,nodes,mpiprocs,walltime,grid,opt
1349696,out-val-learn-discount-neos_1349679.hawk-pbs5_1349696.hawk-pbs5-20210903T2218.txt,/Users/ian/duck/hawk/propagation/out/val-learn-discount-neos_1349679.hawk-pbs5_1349696.hawk-pbs5/out-val-learn-discount-neos_1349679.hawk-pbs5_1349696.hawk-pbs5-20210903T2218.txt,128,v0.2-37-g9665f46,val-learn-discount-neos_1349679.hawk-pbs5_1349696.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,,out/discount-neos_1349679.hawk-pbs5/discount-neos-discount-neos_1349679.hawk-pbs5.csv,out/corr-neos_1349680.hawk-pbs5/corr-neos-corr-neos_1349680.hawk-pbs5.csv,,data,out/val-learn-discount-neos_1349679.hawk-pbs5_1349696.hawk-pbs5,1,256,1000,1.0,,,1,310745659629164382507373747013010951091,val,neos,1.5667173862457275,91,256,1000,0.0006807293331602,0.5282863398312678,0.0014642178918055,0.1472266281300807,77.46268105506897,81.31208419799805,1,128,00:30:00,,
1349697,out-val-learn-discount-neos_1349679.hawk-pbs5_1349697.hawk-pbs5-20210903T2218.txt,/Users/ian/duck/hawk/propagation/out/val-learn-discount-neos_1349679.hawk-pbs5_1349697.hawk-pbs5/out-val-learn-discount-neos_1349679.hawk-pbs5_1349697.hawk-pbs5-20210903T2218.txt,128,v0.2-37-g9665f46,val-learn-discount-neos_1349679.hawk-pbs5_1349697.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,,out/discount-neos_1349679.hawk-pbs5/discount-neos-discount-neos_1349679.hawk-pbs5.csv,out/corr-neos_1349680.hawk-pbs5/corr-neos-corr-neos_1349680.hawk-pbs5.csv,,data,out/val-learn-discount-neos_1349679.hawk-pbs5_1349697.hawk-pbs5,1,64,100,1.0,,,1,254255467948756730813962107649869595138,val,neos,1.5650842189788818,91,64,100,0.0046334772815799,0.7198891600861927,0.0099663992815877,0.2006238770071884,4.157271862030029,7.691341876983643,1,128,00:30:00,,
1349698,out-val-learn-discount-neos_1349679.hawk-pbs5_1349698.hawk-pbs5-20210903T2218.txt,/Users/ian/duck/hawk/propagation/out/val-learn-discount-neos_1349679.hawk-pbs5_1349698.hawk-pbs5/out-val-learn-discount-neos_1349679.hawk-pbs5_1349698.hawk-pbs5-20210903T2218.txt,128,v0.2-37-g9665f46,val-learn-discount-neos_1349679.hawk-pbs5_1349698.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,,out/discount-neos_1349679.hawk-pbs5/discount-neos-discount-neos_1349679.hawk-pbs5.csv,out/corr-neos_1349680.hawk-pbs5/corr-neos-corr-neos_1349680.hawk-pbs5.csv,,data,out/val-learn-discount-neos_1349679.hawk-pbs5_1349698.hawk-pbs5,1,256,1000,1.0,,,1,35200904440975027482058376381773551162,val,neos,1.5785763263702393,91,256,1000,0.0005773265559669,0.50118378307594,0.001241803212353,0.1396734931274502,71.1043963432312,74.55847930908203,1,128,00:30:00,,
1349699,out-val-learn-discount-neos_1349679.hawk-pbs5_1349699.hawk-pbs5-20210903T2218.txt,/Users/ian/duck/hawk/propagation/out/val-learn-discount-neos_1349679.hawk-pbs5_1349699.hawk-pbs5/out-val-learn-discount-neos_1349679.hawk-pbs5_1349699.hawk-pbs5-20210903T2218.txt,128,v0.2-37-g9665f46,val-learn-discount-neos_1349679.hawk-pbs5_1349699.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,,out/discount-neos_1349679.hawk-pbs5/discount-neos-discount-neos_1349679.hawk-pbs5.csv,out/corr-neos_1349680.hawk-pbs5/corr-neos-corr-neos_1349680.hawk-pbs5.csv,,data,out/val-learn-discount-neos_1349679.hawk-pbs5_1349699.hawk-pbs5,1,64,100,1.0,,,1,195576730589880248228009679827199729703,val,neos,1.768385887145996,91,64,100,0.0047144164768331,0.7514707929344344,0.0101404958160912,0.2094252730769295,4.201362371444702,7.853711366653442,1,128,00:30:00,,
1349700,out-val-learn-discount-neos_1349679.hawk-pbs5_1349700.hawk-pbs5-20210903T2218.txt,/Users/ian/duck/hawk/propagation/out/val-learn-discount-neos_1349679.hawk-pbs5_1349700.hawk-pbs5/out-val-learn-discount-neos_1349679.hawk-pbs5_1349700.hawk-pbs5-20210903T2218.txt,128,v0.2-37-g9665f46,val-learn-discount-neos_1349679.hawk-pbs5_1349700.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,,out/discount-neos_1349679.hawk-pbs5/discount-neos-discount-neos_1349679.hawk-pbs5.csv,out/corr-neos_1349680.hawk-pbs5/corr-neos-corr-neos_1349680.hawk-pbs5.csv,,data,out/val-learn-discount-neos_1349679.hawk-pbs5_1349700.hawk-pbs5,1,256,1000,1.0,,,1,309931574556475919177757622443005832150,val,neos,1.641341209411621,91,256,1000,0.0006632285971169,0.4856838741437113,0.0014265746030767,0.1353538672799521,81.84311938285828,85.67158555984497,1,128,00:30:00,,
1349701,out-opt-neos_1349701.hawk-pbs5-20210903T2211.txt,/Users/ian/duck/hawk/propagation/out/opt-neos_1349701.hawk-pbs5/out-opt-neos_1349701.hawk-pbs5-20210903T2211.txt,1024,v0.2-37-g9665f46,opt-neos_1349701.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,,,,,data,out/opt-neos_1349701.hawk-pbs5,1,64,1000,1.0,,,1,231573813707708335629349406557489948186,optimize,neos,11.377025604248049,,,,,,,,2243.209749698639,2256.915408849716,8,1024,10:00:00,"{'discount_factor': (0.0, 1.0, 0.1), 'corr': (0.0, 1.0, 0.1)}","{'discount_factor': (0.0, 1.0, 0.01), 'corr': (0.0, 0.005, 0.0001)}"
1349702,out-val-opt-neos_1349701.hawk-pbs5_1349702.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349702.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349702.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349702.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349702.hawk-pbs5,1,64,100,1.0,,,1,303818082414740534568952654513551068991,val,neos,1.2479126453399658,91,64,100,0.0041059875782964,0.8828664787098641,0.008831792876858,0.2460435656750966,4.123987913131714,8.647588968276978,1,128,00:30:00,,
1349703,out-val-opt-neos_1349701.hawk-pbs5_1349703.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349703.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349703.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349703.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349703.hawk-pbs5,1,256,1000,1.0,,,1,311221817086903075606267991349695175235,val,neos,1.926518678665161,91,256,1000,0.0006838903550401,0.8532962356971596,0.0014710171063648,0.2378027181583161,80.72716760635376,84.56300115585327,1,128,00:30:00,,
1349704,out-val-opt-neos_1349701.hawk-pbs5_1349704.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349704.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349704.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349704.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349704.hawk-pbs5,1,64,100,1.0,,,1,258810395025420449602295057330803661365,val,neos,15.621318340301514,91,64,100,0.0041489765078152,1.1087167898014318,0.008924260112637,0.308985151056164,4.220745325088501,21.73035717010498,2,256,00:30:00,,
1349705,out-val-opt-neos_1349701.hawk-pbs5_1349705.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349705.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349705.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349705.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349705.hawk-pbs5,1,256,1000,1.0,,,1,315390436511386689806927329005187179494,val,neos,15.730159997940063,91,256,1000,0.0006730351626448,0.9451016391830288,0.0014476680803277,0.263387706790926,40.09620547294617,57.776451587677,2,256,00:30:00,,
1349706,out-val-opt-neos_1349701.hawk-pbs5_1349706.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349706.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349706.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349706.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349706.hawk-pbs5,1,64,100,1.0,,,1,157260692536561338708505684628930936696,val,neos,2.094709634780884,91,64,100,0.0041916988499761,1.1407834865409716,0.0090161539311117,0.3179217282119167,4.204222917556763,8.289448976516724,1,128,00:30:00,,
1349707,out-val-opt-neos_1349701.hawk-pbs5_1349707.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349707.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349707.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349707.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349707.hawk-pbs5,1,256,1000,1.0,,,1,124251944391807916340722449810169084771,val,neos,2.203915596008301,91,256,1000,0.0006758185800003,0.8536964283782635,0.0014536550846975,0.237914246726441,67.08325839042664,71.2470555305481,1,128,00:30:00,,
1349708,out-val-opt-neos_1349701.hawk-pbs5_1349708.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349708.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349708.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349708.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349708.hawk-pbs5,1,64,100,1.0,,,1,139881656462231487354343741869591774732,val,neos,15.325639247894289,91,64,100,0.0040171402206625,1.078606525539449,0.0086406862440893,0.3005938065424797,4.260258436203003,23.57970929145813,2,256,00:30:00,,
1349709,out-val-opt-neos_1349701.hawk-pbs5_1349709.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349709.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349709.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349709.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349709.hawk-pbs5,1,256,1000,1.0,,,1,170054272157944701924438859023930158794,val,neos,15.350607872009276,91,256,1000,0.0007716926653294,0.8636654734741789,0.0016598758897385,0.2406924917509425,40.95891571044922,58.22666716575623,2,256,00:30:00,,
1349710,out-val-opt-neos_1349701.hawk-pbs5_1349710.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349710.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349710.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349710.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349710.hawk-pbs5,1,64,100,1.0,,,1,47158192302873452652799750331626593994,val,neos,2.3032944202423096,91,64,100,0.0043677443567172,1.0627874624683633,0.0093948198239794,0.296185236529337,4.075917720794678,8.322045803070068,1,128,00:30:00,,
1349711,out-val-opt-neos_1349701.hawk-pbs5_1349711.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349711.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349711.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349711.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349711.hawk-pbs5,1,256,1000,1.0,,,1,245974074473574009726358948175850451037,val,neos,2.357079029083252,91,256,1000,0.0006065243974781,0.8412804231194971,0.0013046064439169,0.2344540652845407,73.88424754142761,78.16118025779724,1,128,00:30:00,,
1349712,out-val-opt-neos_1349701.hawk-pbs5_1349712.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349712.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349712.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349712.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349712.hawk-pbs5,1,64,100,1.0,,,1,113718830373254366994841375017780220377,val,neos,15.513020277023315,91,64,100,0.0042446874074391,0.940030277046188,0.0091301299126345,0.2619743831988904,4.299450635910034,23.583014726638797,2,256,00:30:00,,
1349713,out-val-opt-neos_1349701.hawk-pbs5_1349713.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349713.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349713.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349713.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349713.hawk-pbs5,1,256,1000,1.0,,,1,193822783649019246385066836525798176087,val,neos,15.3145272731781,91,256,1000,0.0007102828883339,0.9213326443970375,0.0015277862473087,0.2567635927593185,41.90020084381104,59.07162547111511,2,256,00:30:00,,
1349714,out-val-opt-neos_1349701.hawk-pbs5_1349714.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349714.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349714.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349714.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349714.hawk-pbs5,1,64,100,1.0,,,1,136957223620778779541998952590400262678,val,neos,1.975630521774292,91,64,100,0.0039737294753604,1.016334065007822,0.0085473117017101,0.2832392703786955,4.173251152038574,8.028714895248413,1,128,00:30:00,,
1349715,out-val-opt-neos_1349701.hawk-pbs5_1349715.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349715.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349715.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349715.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349715.hawk-pbs5,1,256,1000,1.0,,,1,99489997284939320890481210293186189062,val,neos,1.9022314548492432,91,256,1000,0.0006723788166621,0.850688952525591,0.0014462563099158,0.2370761017743813,74.53880071640015,78.47693920135498,1,128,00:30:00,,
1349716,out-val-opt-neos_1349701.hawk-pbs5_1349716.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349716.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349716.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349716.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349716.hawk-pbs5,1,64,100,1.0,,,1,236995533164588934607904421753887118532,val,neos,21.57174515724182,91,64,100,0.0038047301862692,1.060559170165261,0.0081838019031224,0.2955642400402385,4.203489780426025,27.84394860267639,2,256,00:30:00,,
1349717,out-val-opt-neos_1349701.hawk-pbs5_1349717.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349717.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349717.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349717.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349717.hawk-pbs5,1,256,1000,1.0,,,1,188689581924930558239336954176260297926,val,neos,19.522608041763306,91,256,1000,0.0006917239290663,1.0007953963055705,0.0014878667684657,0.2789088426803499,42.12689685821533,64.16405129432678,2,256,00:30:00,,
1349718,out-val-opt-neos_1349701.hawk-pbs5_1349718.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349718.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349718.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349718.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349718.hawk-pbs5,1,64,100,1.0,,,1,250802426547423320197510646895560878496,val,neos,1.6120939254760742,91,64,100,0.0044230156161294,0.9414087443469112,0.0095137057937646,0.2623585443580411,4.138037204742432,7.823647022247314,1,128,00:30:00,,
1349719,out-val-opt-neos_1349701.hawk-pbs5_1349719.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349719.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349719.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349719.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349719.hawk-pbs5,1,256,1000,1.0,,,1,240732223112124743185972255018293763700,val,neos,1.6029903888702393,91,256,1000,0.0007570021957928,0.8097279368881027,0.0016282773566847,0.2256607920031368,78.06920838356018,82.1137375831604,1,128,00:30:00,,
1349720,out-val-opt-neos_1349701.hawk-pbs5_1349720.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349720.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349720.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349720.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349720.hawk-pbs5,1,64,100,1.0,,,1,197740519024228148627618130286048968645,val,neos,14.846765995025637,91,64,100,0.0043700844583235,1.1295852934892003,0.0093998532762982,0.3148009354147972,4.306092023849487,23.189436197280884,2,256,00:30:00,,
1349721,out-val-opt-neos_1349701.hawk-pbs5_1349721.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349721.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349721.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349721.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349721.hawk-pbs5,1,256,1000,1.0,,,1,328596878225481918560231165499088838772,val,neos,17.261006593704224,91,256,1000,0.0005863612243616,0.963762436211148,0.001261236373913,0.2685882316152993,42.39602160453797,61.57911109924317,2,256,00:30:00,,
1349722,out-val-opt-neos_1349701.hawk-pbs5_1349722.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349722.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349722.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349722.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349722.hawk-pbs5,1,64,100,1.0,,,1,275244890133883921327672727118260959933,val,neos,1.7748136520385742,91,64,100,0.0045634803643426,0.9041859291296572,0.0098158390903377,0.2519850231049728,4.251051425933838,7.938560009002685,1,128,00:30:00,,
1349723,out-val-opt-neos_1349701.hawk-pbs5_1349723.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349723.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349723.hawk-pbs5-20210903T2252.txt,128,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349723.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349723.hawk-pbs5,1,256,1000,1.0,,,1,186737136295186720847065193343462041552,val,neos,1.827789545059204,91,256,1000,0.0007621336914674,0.7940907658317876,0.0016393149709206,0.2213029129619147,76.41367363929749,80.14396524429321,1,128,00:30:00,,
1349724,out-val-opt-neos_1349701.hawk-pbs5_1349724.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349724.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349724.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349724.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349724.hawk-pbs5,1,64,100,1.0,,,1,314562485054990078617115912608962045865,val,neos,14.346901178359984,91,64,100,0.0043442595572241,1.1326329668418147,0.0093443050864351,0.3156502828945951,4.259186744689941,22.621490001678467,2,256,00:30:00,,
1349725,out-val-opt-neos_1349701.hawk-pbs5_1349725.hawk-pbs5-20210903T2252.txt,/Users/ian/duck/hawk/propagation/out/val-opt-neos_1349701.hawk-pbs5_1349725.hawk-pbs5/out-val-opt-neos_1349701.hawk-pbs5_1349725.hawk-pbs5-20210903T2252.txt,256,v0.2-37-g9665f46,val-opt-neos_1349701.hawk-pbs5_1349725.hawk-pbs5,data/anon_graph_outer_neos_20201110.npz,False,data/sim_features_neos_20201110.csv,,out/opt-neos_1349701.hawk-pbs5/params-neos-opt-neos_1349701.hawk-pbs5.csv,,,,data,out/val-opt-neos_1349701.hawk-pbs5_1349725.hawk-pbs5,1,256,1000,1.0,,,1,39211337202258628410928464908744871135,val,neos,17.635509490966797,91,256,1000,0.0007501709977122,0.9323825438671264,0.0016135837597369,0.25984305803695,41.24443697929382,60.963605642318726,2,256,00:30:00,,
